1607	4906
1608	4906
1609	4906
1610	4906
1611	4906
1612	4906
1613	4906
1614	4906
1615	4906
1616	4906
1617	4906
1618	4906
1619	4906
1620	4906
1621	4906
1622	4906
1623	4906
1624	4906
1625	4906
1626	4906
1627	4906
1628	4906
1629	4906
1630	4784
1631	4906
1632	4906
1633	4906
1634	4906
1635	4879
1636	4906
1637	4906
1638	4906
1639	4906
1640	4906
1641	4906
1642	4906
1643	4906
1644	4906
1645	4906
1646	4906
1647	4906
1648	4906
1649	4906
1650	4906
1651	4906
1652	4906
1653	4906
1654	4906
1655	4906
1656	4906
1657	4906
1658	4906
1659	4906
1660	4906
1661	4906
1662	4906
1663	4967
1664	4906
1665	4906
1666	4906
1667	4906
1668	4906
1669	4906
1670	4906
1671	4906
1672	4906
1673	4906
1674	4906
1675	4906
1676	4906
1677	4906
1678	4906
1679	4906
1680	4906
1681	4906
1682	4906
1683	4906
1684	4906
1685	4906
1686	4906
1687	4906
1688	4906
1689	4906
1690	4906
1691	4906
1692	4906
1693	4906
1694	4906
1695	4906
1696	4906
1697	4906
1698	4906
1699	4906
1700	4906
1701	4906
1702	4906
1703	4906
1704	4906
1705	4906
1706	4906
1707	4906
1708	4906
1709	4906
1710	4906
1711	4906
1712	4906
1713	4906
1714	4906
1715	4906
1716	4906
1717	4906
1718	4906
1719	4906
1720	4906
1721	4717
1722	4906
1723	4906
1724	4906
1725	4717
1726	4906
1727	4906
1728	4906
1729	4638
1730	4906
1731	4906
1732	4906
1733	4906
1734	4906
1735	4906
1736	4906
1737	4906
1738	4906
1739	4906
1740	4906
1741	4906
1742	4906
1743	4906
1744	4906
1745	4906
1746	4906
1747	4875
1748	4906
1749	4674
1750	4906
1751	4906
1752	4906
1753	4906
1754	4906
1755	4906
1756	4906
1757	4906
1758	4906
1759	4949
1760	4906
1761	4906
1762	4906
1763	4906
1764	4906
1765	4906
1766	4906
1767	4906
1768	4906
1769	4906
1770	4906
1771	4906
1772	4906
1773	4906
1774	4906
1775	4906
1776	4906
1777	4595
1778	4906
1779	4906
1780	4906
1781	4602
1782	4906
1783	4906
1784	4906
1785	4599
1786	4906
1787	4906
1788	4906
1789	4906
1790	4906
1791	4906
1792	4906
1793	4906
1794	4906
1795	4906
1796	4906
1797	4906
1798	4906
1799	4779
1800	4906
1801	4906
1802	4959
1803	4906
1804	4652
1805	4906
1806	4906
1807	4906
1808	4906
1809	4602
1810	4906
1811	4906
1812	4906
1813	4780
1814	4906
1815	4906
1816	4906
1817	4906
1818	4906
1819	4906
1820	4906
1821	4906
1822	4906
1823	4906
1824	4906
1825	4906
1826	4906
1827	4906
1828	4906
1829	4906
1830	4906
1831	4906
1832	4906
1833	4906
1834	4906
1835	4906
1836	4906
1837	4906
1838	4906
1839	4906
1840	4789
1841	4906
1842	4906
1843	4906
1844	4906
1845	4906
1846	4906
1847	4906
1848	4906
1849	4906
1850	4906
1851	4906
1852	4906
1853	4906
1854	4906
1855	4780
1856	4906
1857	4906
1858	4906
1859	4906
1860	4906
1861	4906
1862	4906
1863	4906
1864	4906
1865	4906
1866	4747
1867	4906
1868	4906
1869	4906
1870	4906
1871	4717
1872	4906
1873	4906
1874	4906
1875	4906
1876	4906
1877	4906
1878	4906
1879	4906
1880	4906
1881	4878
1882	4906
1883	4906
1884	4906
1885	4906
1886	4906
1887	4906
1888	4906
1889	4906
1890	4934
1891	4906
1892	4906
1893	4906
1894	4906
1895	4906
1896	4906
1897	4906
1898	4906
1899	4906
1900	4906
1901	4906
1902	4906
1903	4906
1904	4906
1905	4906
1906	4906
1907	4906
1908	4906
1909	4906
1910	4906
1911	4906
1912	4906
1913	4906
1914	4620
1915	4906
1916	4906
1917	4906
1918	4906
1919	4906
1920	4906
1921	4906
1922	4906
1923	4906
1924	4906
1925	4906
1926	4906
1927	4906
1928	4906
1929	4906
1930	4906
1931	4906
1932	4906
1933	4906
1934	4906
1935	4906
1936	4906
1937	4906
1938	4906
1939	4906
1940	4906
1941	4906
1942	4906
1943	4717
1944	4906
1945	4906
1946	4906
1947	4780
1948	4906
1949	4906
1950	4906
1951	4906
1952	4906
1953	4906
1954	4906
1955	4906
1956	4906
1957	4906
1958	4906
1959	4906
1960	4906
1961	4906
1962	4906
1963	4906
1964	4906
1965	4906
1966	4906
1967	4906
1968	4906
1969	4906
1970	4906
1971	4906
1972	4906
1973	4959
1974	4906
1975	4906
1976	4906
1977	4906
1978	4906
1979	4906
1980	4906
1981	4906
1982	4906
1983	4906
1984	4906
1985	4906
1986	4906
1987	4906
1988	4906
1989	4906
1990	4906
1991	4906
1992	4906
1993	4906
1994	4906
1995	4906
1996	4906
1997	4906
1998	4906
1999	4906
2000	4906
2001	4906
2002	4906
2003	4747
2004	4906
2005	4906
2006	4906
2007	4906
2008	4906
2009	4977
2010	4906
2011	4906
2012	4730
2013	4906
2014	4906
2015	4906
2016	4906
2017	4906
2018	4906
2019	4906
2020	4906
2021	4906
2022	4906
2023	4906
2024	4906
2025	4906
2026	4906
2027	4906
2028	4906
2029	4906
2030	4906
2031	4906
2032	4906
2033	4906
2034	4906
2035	4906
2036	4906
2037	4906
2038	4906
2039	4906
2040	4906
2041	4906
2042	4906
2043	4906
2044	4906
2045	4906
2046	4789
2047	4906
2048	4906
2049	4906
2050	4906
2051	4906
2052	4906
2053	4906
2054	4906
2055	4906
2056	4906
2057	4906
2058	4906
2059	4906
2060	4906
2061	4906
2062	4906
2063	4906
2064	4906
2065	4906
2066	4906
2067	4906
2068	4906
2069	4906
2070	4906
2071	4906
2072	4906
2073	4906
2074	4906
2075	4906
2076	4906
2077	4906
2078	4906
2079	4906
2080	4789
2081	4906
2082	4906
2083	4906
2084	4906
2085	4906
2086	4906
2087	4906
2088	4906
2089	4906
2090	4906
2091	4906
2092	4663
2093	4906
2094	4906
2095	4906
2096	4906
2097	4906
2098	4906
2099	4906
2100	4775
2101	4906
2102	4906
2103	4906
2104	4906
2105	4906
2106	4906
2107	4906
2108	4906
2109	4906
2110	4906
2111	4906
2112	4906
2113	4906
2114	4906
2115	4906
2116	4906
2117	4906
2118	4906
2119	4906
2120	4906
2121	4906
2122	4906
2123	4906
2124	4906
2125	4906
2126	4906
2127	4906
2128	4906
2129	4906
2130	4649
2131	4906
2132	4906
2133	4906
2134	4906
2135	4906
2136	4906
2137	4906
2138	4906
2139	4906
2140	4906
2141	4906
2142	4828
2143	4906
2144	4973
2145	4819
2146	4819
2147	4973
2148	4690
2149	4906
2150	4906
2151	4906
2152	4906
2153	4906
2154	4906
2155	4906
2156	4906
2157	4906
2158	4906
2159	4906
2160	4906
2161	4906
2162	4906
2163	4906
2164	4906
2165	4906
2166	4906
2167	4900
2168	4906
2169	4828
2170	4828
2171	4906
2172	4906
2173	4828
2174	4906
2175	4906
2176	4906
2177	4906
2178	4906
2179	4906
2180	4906
2181	4906
2182	4906
2183	4906
2184	4906
2185	4906
2186	4906
2187	4906
2188	4906
2189	4906
2190	4906
2191	4906
2192	4906
2193	4906
2194	4906
2195	4906
2196	4906
2197	4906
2198	4906
2199	4906
2200	4906
2201	4906
2202	4906
2203	4906
2204	4906
2205	4906
2206	4906
2207	4906
2208	4906
2209	4906
2210	4906
2211	4906
2212	4906
2213	4906
2214	4906
2215	4906
2216	4906
2217	4906
2218	4906
2219	4906
2220	4906
2221	4906
2222	4906
2223	4906
2224	4906
2225	4906
2226	4906
2227	4906
2228	4906
2229	4906
2230	4906
2231	4919
2232	4594
2233	4906
2234	4906
2235	4906
2236	4906
2237	4789
2238	4906
2239	4906
2240	4906
2241	4906
2242	4906
2243	4892
2244	4906
2245	4906
2246	4906
2247	4906
2248	4906
2249	4906
2250	4906
2251	4906
2252	4906
2253	4906
2254	4906
2255	4906
2256	4906
2257	4906
2258	4906
2259	4906
2260	4906
2261	4906
2262	4906
2263	4906
2264	4906
2265	4906
2266	4906
2267	4906
2268	4906
2269	4906
2270	4906
2271	4906
2272	4906
2273	4906
2274	4906
2275	4906
2276	4911
2277	4906
2278	4906
2279	4789
2280	4906
2281	4779
2282	4906
2283	4906
2284	4906
2285	4906
2286	4906
2287	4906
2288	4906
2289	4906
2290	4789
2291	4906
2292	4906
2293	4906
2294	4906
2295	4906
2296	4906
2297	4906
2298	4906
2299	4906
2300	4906
2301	4906
2302	4906
2303	4906
2304	4780
2305	4780
2306	4780
2307	4906
2308	4906
2309	4906
2310	4906
2311	4974
2312	4906
2313	4906
2314	4906
2315	4911
2316	4906
2317	4906
2318	4906
2319	4672
2320	4906
2321	4906
2322	4906
2323	4906
2324	4906
2325	4906
2326	4906
2327	4906
2328	4906
2329	4906
2330	4906
2331	4906
2332	4906
2333	4906
2334	4906
2335	4906
2336	4906
2337	4906
2338	4906
2339	4729
2340	4906
2341	4906
2342	4906
2343	4911
2344	4906
2345	4906
2346	4906
2347	4906
2348	4906
2349	4906
2350	4906
2351	4906
2352	4906
2353	4906
2354	4906
2355	4906
2356	4906
2357	4906
2358	4906
2359	4906
2360	4906
2361	4906
2362	4906
2363	4906
2364	4906
2365	4906
2366	4906
2367	4906
2368	4906
2369	4906
2370	4906
2371	4906
2372	4906
2373	4906
2374	4906
2375	4906
2376	4906
2377	4906
2378	4906
2379	4906
2380	4906
2381	4906
2382	4906
2383	4906
2384	4906
2385	4906
2386	4906
2387	4906
2388	4906
2389	4819
2390	4906
2391	4906
2392	4906
2393	4620
2394	4620
2395	4906
2396	4906
2397	4906
2398	4906
2399	4906
2400	4906
2401	4906
2402	4819
2403	4906
2404	4906
2405	4906
2406	4906
2407	4906
2408	4906
2409	4906
2410	4906
2411	4906
2412	4690
2413	4906
2414	4906
2415	4906
2416	4906
2417	4690
2418	4906
2419	4906
2420	4906
2421	4906
2422	4906
2423	4775
2424	4906
2425	4819
2426	4906
2427	4906
2428	4906
2429	4906
2430	4906
2431	4906
2432	4906
2433	4906
2434	4906
2435	4906
2436	4906
2437	4906
2438	4906
2439	4906
2440	4906
2441	4906
2442	4906
2443	4819
2444	4906
2445	4906
2446	4819
2447	4906
2448	4906
2449	4775
2450	4906
2451	4599
2452	4906
2453	4775
2454	4906
2455	4906
2456	4906
2457	4906
2458	4906
2459	4906
2460	4906
2461	4906
2462	4906
2463	4906
2464	4906
2465	4906
2466	4906
2467	4906
2468	4906
2469	4906
2470	4906
2471	4906
2472	4906
2473	4906
2474	4906
2475	4906
2476	4906
2477	4906
2478	4906
2479	4906
2480	4906
2481	4906
2482	4906
2483	4906
2484	4906
2485	4900
2486	4906
2487	4906
2488	4906
2489	4906
2490	4906
2491	4906
2492	4906
2493	4906
2494	4906
2495	4906
2496	4906
2497	4906
2498	4906
2499	4906
